Latitude,Longitude,Magnitude,Depth,Geo_Cluster,Multi_Cluster
35.2937,27.6402,4.2,5.0,1,0
37.3,36.2708,4.1,10.7,0,0
36.648,31.6057,4.1,23.6,1,0
38.814,43.6673,4.2,5.0,0,0
37.4712,38.3708,4.0,8.7,0,0
37.2203,28.6343,4.1,5.0,1,0
37.1508,26.7605,4.3,8.2,1,0
36.6047,27.957,4.8,11.3,1,0
36.623,27.9102,4.0,6.2,1,0
36.5857,27.9415,4.0,9.7,1,0
36.6095,27.926,4.3,8.0,1,0
36.6273,27.927,4.4,8.1,1,0
38.8415,43.564,4.5,5.0,0,0
39.497,39.86,4.2,5.0,0,0
39.51,39.8872,4.0,5.0,0,0
35.845,29.7428,4.5,9.6,1,0
37.3218,37.1247,4.4,12.4,0,0
37.2665,37.1003,4.9,14.8,0,0
36.5287,28.2418,4.0,8.4,1,0
36.5942,27.9128,4.0,5.6,1,0
39.124,29.1338,4.0,13.0,1,0
36.6213,31.3498,4.1,29.4,1,0
40.4258,28.7203,4.0,8.3,1,0
36.55,28.2425,4.1,2.9,1,0
37.3067,37.1233,4.5,10.8,0,0
37.305,37.1088,4.6,9.6,0,0
35.3117,27.757,4.0,4.0,1,0
39.365,33.7548,4.5,5.4,9,0
35.2818,27.8233,4.3,4.4,1,0
35.3117,27.8022,4.3,5.0,1,0
38.7415,42.9447,4.4,5.0,0,0
35.1707,27.8098,4.1,7.9,1,0
37.3265,37.1158,4.1,9.5,0,0
37.3203,37.1173,5.1,8.1,0,0
37.4525,35.7538,4.7,18.7,0,0
38.6855,27.7673,4.3,4.6,1,0
36.9347,43.6955,4.4,5.4,0,0
36.9947,43.64,4.3,5.0,0,0
37.2872,37.0212,4.1,5.0,0,0
35.223,27.9273,4.3,27.5,1,0
35.7777,42.782,4.1,5.0,-1,0
39.5128,40.0253,4.2,5.0,0,0
38.7527,26.0598,4.0,11.2,1,0
38.6867,28.0647,4.1,10.6,1,0
38.6957,28.0553,4.0,9.7,1,0
37.4135,42.95,5.4,8.1,0,-1
38.6822,28.0547,4.2,8.9,1,0
38.6977,28.026,4.6,7.4,1,0
40.4325,26.1952,4.6,17.3,1,0
38.6748,43.4575,4.4,5.0,0,0
37.542,36.3795,5.0,10.5,0,0
38.6765,43.3422,4.1,5.5,0,0
35.5785,29.0067,6.0,23.4,1,-1
36.4987,26.8867,4.0,103.2,1,0
40.8193,30.4133,4.0,6.6,1,0
39.9417,27.8422,4.4,12.8,1,0
38.7235,43.3468,4.0,5.3,0,0
38.9295,43.6335,4.0,5.0,0,0
35.3175,31.6828,4.3,9.2,1,0
35.1772,31.4397,4.2,21.6,1,0
36.4422,28.9422,5.3,27.0,1,0
38.7495,43.6143,4.5,9.4,0,0
35.7727,31.0533,4.7,5.4,1,0
36.1835,30.4905,4.0,24.1,1,0
39.1432,29.152,4.9,10.5,1,0
37.2948,42.3947,4.3,3.4,0,0
38.0568,42.5547,4.2,5.8,0,0
36.3907,29.0555,4.9,19.7,1,0
37.2902,42.4138,4.0,6.5,0,0
37.2487,42.4273,5.5,5.0,0,-1
37.2917,42.3862,4.0,4.9,0,0
36.4488,28.9263,4.4,23.8,1,0
39.11,29.1543,4.3,9.2,1,0
36.4585,28.9157,4.5,20.6,1,0
36.4315,28.9633,4.2,20.2,1,0
36.4022,28.9815,4.1,19.3,1,0
36.4045,28.9762,4.0,17.6,1,0
39.1037,29.1445,4.0,4.9,1,0
36.3858,28.9552,4.4,16.5,1,0
36.4622,28.9398,4.5,21.7,1,0
36.4317,29.0263,4.3,18.4,1,0
36.4707,28.9145,4.9,21.6,1,0
36.4158,28.9682,4.1,19.3,1,0
36.4528,28.916,6.0,21.3,1,-1
37.055,28.5438,4.2,5.0,1,0
40.854,27.9235,5.1,14.9,1,0
36.924,28.1915,4.5,7.0,1,0
38.1292,38.6068,4.5,2.6,0,0
35.8805,29.9552,4.1,5.0,1,0
36.9753,27.5977,4.6,7.7,1,0
35.8612,27.0168,4.2,6.7,1,0
38.9537,43.7265,4.1,5.0,0,0
39.1563,29.1435,4.4,5.9,1,0
37.0365,28.5,4.3,9.3,1,0
40.3147,27.0005,4.3,12.0,1,0
39.108,29.1292,4.5,8.7,1,0
39.1472,29.084,4.7,11.6,1,0
39.1653,29.0925,4.4,6.8,1,0
39.1237,29.0737,4.4,2.6,1,0
39.0903,29.0798,4.2,4.4,1,0
39.126,29.1718,4.0,5.0,1,0
39.1758,29.0927,5.1,5.6,1,0
38.6565,26.6765,4.2,8.0,1,0
38.6668,26.6605,4.0,6.1,1,0
38.667,26.6525,4.1,11.4,1,0
38.6592,26.673,4.5,11.7,1,0
38.6465,26.6377,4.4,12.5,1,0
38.6603,26.6788,5.0,11.8,1,0
38.5007,40.725,4.7,5.8,0,0
39.135,29.0698,4.9,8.4,1,0
39.1092,29.1397,4.2,5.4,1,0
39.1668,29.0878,4.2,6.6,1,0
39.1293,29.1467,4.6,2.9,1,0
38.885,43.5993,4.5,5.0,0,0
39.135,29.0965,4.3,6.4,1,0
39.1485,29.137,4.0,5.3,1,0
39.1375,29.1507,4.7,6.1,1,0
39.1375,29.1312,4.8,5.3,1,0
38.6678,43.1747,4.2,5.0,0,0
39.0395,44.1007,4.3,5.0,0,0
38.6942,43.0705,4.1,5.0,0,0
36.7742,28.166,4.0,53.5,1,0
39.3045,41.0388,4.2,5.0,0,0
36.9585,37.0245,4.3,8.0,0,0
38.8772,43.6072,4.6,5.0,0,0
37.9025,29.4183,4.3,8.8,1,0
39.0632,43.795,4.1,5.0,0,0
38.5842,30.0045,4.2,5.6,1,0
39.1693,42.3268,5.0,5.0,0,0
38.9062,43.5292,4.1,5.0,0,0
38.9173,43.6662,4.2,5.0,0,0
39.5992,26.0453,4.0,7.3,1,0
35.5345,26.051,4.2,15.6,1,0
35.3338,31.4067,4.5,10.8,1,0
38.4223,43.6848,4.0,3.7,0,0
38.557,44.0315,4.2,5.0,0,0
38.6392,43.0527,4.0,5.0,0,0
38.7772,43.5385,4.1,5.0,0,0
38.6038,43.1995,4.1,2.4,0,0
38.8222,43.5847,4.7,6.8,0,0
39.6038,26.0218,4.0,7.4,1,0
38.1355,27.485,4.4,9.1,1,0
38.7597,43.1812,4.2,6.1,0,0
38.707,43.1963,4.5,5.2,0,0
38.6392,37.4392,4.8,5.0,0,0
36.2198,28.7157,4.5,63.6,1,0
36.8745,27.353,4.1,18.9,1,0
37.4807,38.6755,4.1,6.3,0,0
39.2327,27.8447,4.2,8.9,1,0
38.6293,44.1555,4.1,5.0,0,0
38.9703,43.6283,4.0,5.0,0,0
38.8287,43.5712,4.5,5.0,0,0
38.93,43.6073,4.0,5.0,0,0
37.4757,27.1003,4.4,4.0,1,0
36.1432,28.4798,4.0,19.6,1,0
38.705,44.0587,4.0,5.0,0,0
39.9485,41.743,4.1,5.0,0,0
38.7185,43.5102,4.7,6.3,0,0
36.1603,28.44,4.1,8.1,1,0
38.7363,43.0885,4.0,6.9,0,0
40.078,38.3372,4.0,5.4,0,0
36.0552,31.1023,4.4,16.1,1,0
35.8522,27.1527,4.0,28.6,1,0
36.1787,29.0177,4.2,53.7,1,0
38.0088,42.6272,4.2,5.0,0,0
38.752,43.5748,4.4,6.2,0,0
38.037,44.5798,4.1,14.0,0,0
38.8893,43.803,4.4,5.0,0,0
37.91,27.0975,4.2,5.0,1,0
37.8313,27.036,4.3,5.0,1,0
38.73,43.2262,4.4,4.9,0,0
36.9805,30.3208,4.0,79.8,1,0
38.6912,43.3787,4.1,3.0,0,0
38.6038,43.1847,4.1,5.0,0,0
38.8377,30.2133,4.1,5.0,1,0
38.9228,43.559,4.4,5.0,0,0
37.199,43.7393,4.4,13.0,0,0
38.8527,43.6217,4.5,2.5,0,0
38.8675,26.353,4.1,8.5,1,0
38.8522,26.344,5.0,10.3,1,0
38.4617,43.2925,4.9,4.1,0,0
38.8667,43.7753,4.3,5.0,0,0
38.4778,43.4372,5.0,4.1,0,0
38.4757,43.3505,4.1,5.5,0,0
38.629,43.02,4.4,5.0,0,0
38.9032,43.5777,4.3,5.0,0,0
39.0478,35.935,4.3,5.0,4,0
38.6145,43.2252,4.6,5.0,0,0
38.693,43.175,4.5,5.0,0,0
38.688,43.1933,4.5,4.9,0,0
38.86,43.679,4.1,2.0,0,0
38.8235,43.8323,4.9,5.0,0,0
38.8957,43.582,4.5,5.9,0,0
39.134,41.5555,4.6,4.8,0,0
38.6998,43.1615,5.0,8.0,0,0
38.8002,43.5972,4.0,6.0,0,0
38.6618,43.0475,4.5,6.0,0,0
38.6545,43.0762,4.4,4.0,0,0
38.889,43.5783,4.1,6.0,0,0
38.8853,43.6012,4.1,24.0,0,0
38.6567,43.1803,4.0,6.0,0,0
38.8242,43.6018,4.0,6.0,0,0
38.6272,43.2093,4.3,6.0,0,0
38.9992,43.5088,4.3,6.0,0,0
38.6737,43.4815,4.2,6.0,0,0
38.4855,43.3297,4.0,6.0,0,0
38.4608,43.2347,4.4,6.0,0,0
38.483,43.2732,4.3,6.0,0,0
38.4197,43.284,4.4,4.0,0,0
38.4217,43.2112,5.6,6.0,0,-1
38.7242,43.087,5.4,6.0,0,0
38.7995,43.4675,4.3,6.0,0,0
38.6732,43.1995,4.0,6.0,0,0
38.6612,43.6452,4.3,6.0,0,0
38.9472,43.568,4.6,6.0,0,0
38.6887,43.6397,4.3,6.0,0,0
38.683,43.6467,4.7,6.0,0,0
38.6638,43.239,4.0,4.0,0,0
38.6078,43.1513,4.0,6.0,0,0
38.8132,43.4777,4.3,6.0,0,0
38.924,43.5648,4.8,6.0,0,0
38.7163,43.2142,4.1,6.0,0,0
38.8062,43.503,4.4,6.0,0,0
38.7247,43.2392,4.3,6.0,0,0
38.8733,43.595,4.3,6.0,0,0
38.7515,43.5108,4.1,6.0,0,0
38.8227,43.4625,4.1,6.0,0,0
38.8565,43.5867,4.3,6.0,0,0
38.9712,43.6383,4.1,6.0,0,0
38.7792,43.3395,4.3,4.0,0,0
38.8433,43.5652,4.5,6.0,0,0
37.1272,43.5882,4.8,6.0,0,0
38.8705,43.5433,4.2,6.0,0,0
38.873,43.5658,4.6,6.0,0,0
38.8755,43.5962,4.3,6.0,0,0
38.7208,43.5863,4.5,5.0,0,0
38.8985,43.5503,5.1,10.0,0,0
38.6252,43.1742,4.3,2.9,0,0
38.597,43.1913,4.3,5.0,0,0
38.6312,43.1963,4.0,5.0,0,0
38.924,43.6002,4.4,5.0,0,0
38.763,43.5382,4.2,3.1,0,0
38.6947,43.6293,4.3,6.2,0,0
38.866,43.6078,4.0,5.0,0,0
38.5688,43.1647,4.0,2.1,0,0
38.7443,43.5215,4.0,7.1,0,0
38.9083,43.6123,4.1,5.0,0,0
37.2032,44.0835,5.4,10.0,0,-1
38.7635,43.4413,4.2,5.0,0,0
38.7707,43.3863,4.1,5.2,0,0
38.7162,43.2953,4.2,5.3,0,0
38.651,43.2055,4.2,5.0,0,0
38.6968,43.4653,4.3,3.9,0,0
38.744,43.5803,4.1,5.0,0,0
38.7153,43.6868,4.0,5.0,0,0
38.747,43.5138,4.3,5.0,0,0
38.6415,43.7432,4.0,5.0,0,0
38.7187,43.2693,4.1,5.0,0,0
38.7282,43.2955,4.5,5.0,0,0
38.815,43.527,4.5,5.0,0,0
38.7318,43.5522,4.4,5.0,0,0
38.8185,43.5317,4.1,5.0,0,0
38.7092,43.318,4.0,5.0,0,0
38.8717,43.5195,4.3,5.0,0,0
38.5873,43.6387,4.0,5.0,0,0
38.7775,43.4313,4.3,4.5,0,0
38.8533,43.4325,4.2,5.0,0,0
38.7045,43.2712,4.0,4.8,0,0
38.6712,43.4462,4.4,2.5,0,0
38.8167,43.633,4.2,5.0,0,0
38.8357,43.5055,4.5,5.0,0,0
38.8703,43.6198,4.2,5.0,0,0
38.8398,43.49,4.1,5.0,0,0
38.7297,43.569,5.4,5.2,0,-1
38.8855,43.6295,4.3,5.0,0,0
38.7552,43.1905,4.3,5.0,0,0
38.4705,43.2703,4.1,3.9,0,0
38.7173,43.5697,4.5,5.0,0,0
38.771,43.179,4.4,2.1,0,0
38.7263,43.2247,4.2,2.5,0,0
38.9025,43.4803,4.1,5.0,0,0
38.9133,43.5128,4.1,5.0,0,0
38.7387,43.2865,4.7,5.0,0,0
38.923,43.5168,4.3,5.0,0,0
38.6988,43.3513,4.0,5.0,0,0
38.7172,43.4025,4.1,3.9,0,0
38.7217,43.4695,4.2,3.9,0,0
38.6693,43.5113,4.5,7.3,0,0
38.5747,43.2832,4.5,3.9,0,0
38.846,43.4222,4.3,4.0,0,0
38.6145,43.5837,4.1,8.4,0,0
38.8105,43.6215,4.5,5.0,0,0
38.7765,43.2762,4.4,4.7,0,0
38.6512,43.2258,4.3,5.0,0,0
38.8565,43.556,4.0,5.0,0,0
38.8958,43.6078,4.0,5.0,0,0
38.8787,43.6452,4.0,2.9,0,0
38.7855,43.3692,4.0,4.5,0,0
38.5868,43.5185,4.0,9.8,0,0
38.641,43.0857,4.4,5.0,0,0
38.964,43.4352,4.0,3.4,0,0
38.6732,42.9452,4.0,5.0,0,0
38.6377,43.0828,5.7,5.0,0,-1
38.735,43.23,4.4,3.3,0,0
38.6587,43.1848,4.1,5.0,0,0
38.7852,43.2703,4.9,5.0,0,0
38.776,43.3507,4.6,8.1,0,0
38.665,43.3935,4.2,5.0,0,0
38.7023,43.2948,5.0,2.1,0,0
38.7342,43.509,4.0,5.0,0,0
38.752,43.553,4.5,5.0,0,0
38.7462,43.3162,4.3,5.3,0,0
38.6485,43.1953,4.4,5.0,0,0
38.8508,43.3263,4.3,5.0,0,0
38.715,43.107,4.0,5.4,0,0
38.7588,43.3375,4.3,7.2,0,0
38.7287,43.192,4.3,5.0,0,0
38.7762,43.197,4.2,5.4,0,0
38.739,43.298,4.0,12.6,0,0
38.8022,43.254,5.5,5.0,0,-1
38.837,43.3102,4.2,5.0,0,0
38.437,43.4148,4.5,10.5,0,0
38.6958,43.0475,4.8,4.4,0,0
38.8137,43.4462,5.4,5.0,0,0
38.8157,43.3382,4.9,5.2,0,0
38.7513,43.5952,4.7,9.0,0,0
38.7212,43.411,6.7,5.0,0,-1
35.44,30.15,4.1,20.0,1,0
39.36,40.69,4.0,5.0,0,0
38.0003,35.1603,4.3,5.0,0,0
39.6542,38.6863,4.4,5.0,0,0
41.4002,43.9365,4.0,10.6,3,0
39.6978,38.7115,4.2,2.5,0,0
39.7872,38.851,5.6,5.0,0,0
36.9088,26.4973,4.2,9.0,1,0
36.8382,26.5313,4.4,9.6,1,0
37.3697,36.3235,4.0,8.1,0,0
35.7735,31.1518,4.0,5.0,1,0
39.1672,29.1152,4.3,7.1,1,0
39.4908,39.965,4.3,5.0,0,0
40.4348,28.8943,4.0,5.4,1,0
39.077,35.9123,4.5,5.0,4,0
35.8743,30.0665,4.0,27.9,1,0
38.5688,39.6765,4.4,5.0,0,0
35.4682,27.1785,4.0,15.7,1,0
38.3368,31.868,4.8,5.0,1,0
40.8112,27.7382,5.2,17.0,1,0
39.119,29.0617,4.2,2.7,1,0
39.1197,29.0955,4.1,9.5,1,0
39.122,29.0335,4.2,5.0,1,0
40.173,29.96,4.6,6.5,1,0
38.5657,44.3365,4.4,5.0,0,0
39.1167,29.0215,4.0,5.4,1,0
36.6525,26.6475,4.4,107.4,1,-1
37.3605,35.8743,4.5,16.3,0,0
39.1247,29.0197,4.0,4.5,1,0
39.0743,28.9955,4.0,8.3,1,0
39.1043,28.9888,4.0,4.9,1,0
39.1012,29.0342,4.4,5.4,1,0
39.116,29.0152,4.9,8.8,1,0
38.5732,39.6232,5.4,5.5,0,0
35.4677,27.743,4.6,13.6,1,0
39.087,28.3598,4.6,13.9,1,0
39.1593,29.0988,4.0,8.1,1,0
39.123,29.0958,4.2,5.4,1,0
37.3602,42.5418,4.6,9.0,0,0
39.1243,29.081,4.6,9.9,1,0
39.1058,29.0378,4.1,5.0,1,0
39.1062,29.124,4.0,7.6,1,0
39.1162,29.0213,5.0,7.5,1,0
39.1187,29.041,4.5,8.6,1,0
39.0962,29.0195,4.2,8.3,1,0
36.0152,31.3392,4.0,60.0,1,0
39.1038,29.0903,4.5,5.0,1,0
39.1165,29.1387,4.1,5.0,1,0
39.1457,29.1062,4.4,4.5,1,0
39.1127,29.018,4.5,5.0,1,0
39.1117,29.038,4.6,5.6,1,0
39.1238,29.0902,4.0,5.0,1,0
39.1038,29.1273,4.0,5.0,1,0
39.1253,29.0883,4.6,5.0,1,0
39.1553,29.0893,5.9,6.9,1,-1
36.696,27.1145,5.1,6.2,1,0
37.0193,28.1693,4.0,6.3,1,0
38.194,42.6372,4.1,10.3,0,0
37.4722,35.5802,4.0,11.2,0,0
36.45,28.816,4.0,6.1,1,0
36.4938,28.7715,4.0,5.0,1,0
35.6932,26.6298,4.1,16.4,1,0
35.5138,26.5798,6.2,57.1,1,-1
40.0483,27.831,4.3,7.9,1,0
37.3058,30.4837,4.1,7.7,1,0
38.655,44.201,4.6,5.0,0,0
40.4318,28.0598,4.0,9.4,1,0
39.2383,40.4063,4.2,5.0,0,0
38.9303,42.301,4.5,5.0,0,0
38.9915,42.3285,4.3,5.0,0,0
39.0035,42.297,4.5,5.0,0,0
38.9792,42.3377,4.4,4.6,0,0
38.9878,42.3355,4.1,5.0,0,0
37.7982,27.2052,4.2,7.7,1,0
37.8277,27.3445,4.1,5.0,1,0
38.4615,39.1818,4.2,4.4,0,0
35.4757,31.7563,4.1,59.8,1,-1
40.7042,29.7628,4.1,11.7,1,0
41.9133,42.7872,4.1,6.1,-1,0
41.9262,42.6215,5.3,7.0,-1,-1
36.8293,43.154,4.1,7.2,0,0
40.58,27.34,4.0,16.0,1,0
40.0215,40.0207,4.4,5.1,0,0
35.27,38.52,4.3,4.0,-1,-1
36.6798,27.9548,4.0,69.6,1,0
37.8768,27.3368,4.0,6.8,1,0
38.947,44.2853,4.1,5.0,0,0
35.4018,28.3852,4.4,3.3,1,0
36.5495,26.4137,4.4,113.4,1,-1
36.9745,42.8285,4.2,5.0,0,0
37.3082,36.4127,4.5,6.1,0,0
36.595,35.9983,4.8,5.9,0,0
37.9308,27.3488,4.7,11.5,1,0
39.5032,40.2093,4.1,5.0,0,0
38.9383,44.3948,4.1,5.0,0,0
40.42,26.34,5.4,14.0,1,0
37.177,30.6633,4.0,86.2,1,0
35.1172,27.2495,4.1,10.9,1,0
35.4723,27.1168,4.1,27.7,1,0
36.1035,29.5358,4.5,31.4,1,0
40.8402,28.1248,4.3,11.8,1,0
35.282,26.4727,5.1,5.0,1,0
37.3657,44.2018,4.2,29.4,0,0
35.3023,26.8983,4.3,5.0,1,0
35.0207,27.064,4.2,18.6,1,0
35.15,26.98,4.1,19.0,1,0
38.0758,39.0072,4.8,5.0,0,0
37.0807,27.6297,4.1,7.2,1,0
39.6943,27.5447,4.9,12.5,1,0
36.7163,27.9117,4.5,15.1,1,0
37.5615,35.6047,4.1,2.6,0,0
36.9698,30.3523,4.1,7.3,1,0
36.8498,26.943,4.8,136.6,1,-1
40.1058,37.4563,4.3,12.6,8,0
35.07,26.34,4.0,6.0,1,0
35.6873,26.3362,4.0,49.3,1,0
40.43,28.94,4.2,14.0,1,0
35.3382,27.0597,4.1,7.1,1,0
37.7032,36.1357,4.1,7.7,0,0
36.7033,29.78,4.3,5.6,1,0
39.3107,41.1265,4.1,5.0,0,0
41.1985,30.1332,4.2,5.0,1,0
36.32,27.66,4.3,42.0,1,0
35.1638,26.448,4.0,6.5,1,0
35.6148,29.4427,4.2,12.3,1,0
40.553,34.9855,4.5,8.5,2,0
38.1148,26.2047,4.2,5.2,1,0
38.1535,26.2207,4.7,11.2,1,0
38.7757,40.1092,5.1,5.0,0,0
39.9658,38.6308,4.2,5.0,0,0
38.8985,38.9947,4.1,5.0,0,0
35.79,30.97,4.0,12.0,1,0
39.9053,39.1473,4.0,5.4,0,0
39.8875,39.1383,4.2,5.5,0,0
38.7527,40.1465,4.1,5.0,0,0
38.8815,40.2565,4.2,5.0,0,0
38.7398,40.1357,4.2,5.0,0,0
38.7527,40.084,4.0,5.0,0,0
38.7842,40.0248,4.7,5.0,0,0
38.7398,40.1417,4.1,3.6,0,0
37.536,35.5592,4.0,5.0,0,0
38.7888,40.0913,5.3,5.0,0,0
38.8292,40.1252,5.1,5.0,0,0
38.76,40.08,4.8,5.0,0,0
38.76,40.06,4.3,2.0,0,0
38.78,40.06,5.5,5.0,0,0
38.82,40.16,4.1,3.0,0,0
38.83,40.1308,6.0,5.0,0,-1
39.1347,29.094,4.3,6.4,1,0
39.16,29.02,4.4,8.0,1,0
38.72,40.1,4.3,5.0,0,0
40.0,33.1,4.1,8.0,2,0
38.74,40.02,4.1,6.0,0,0
36.5,44.64,4.6,5.0,-1,0
39.5572,37.9877,4.7,5.9,0,0
35.2465,26.9982,4.3,16.2,1,0
35.147,27.5677,4.0,5.4,1,0
35.1482,27.7043,4.1,14.3,1,0
35.0293,27.5287,4.8,36.0,1,0
37.6793,26.3835,4.3,30.0,1,0
35.623,31.4602,5.4,33.0,1,-1
36.1,27.18,4.1,113.0,1,0
36.5272,28.5958,4.5,83.4,1,0
37.4025,29.5383,4.8,9.5,1,0
37.9152,28.7873,5.1,4.1,1,0
36.3448,26.8873,4.1,124.4,1,0
35.98,30.04,4.3,15.0,1,0
41.3197,33.5652,4.5,5.0,2,0
35.78,27.24,4.2,34.0,1,0
36.1527,31.8357,4.3,50.1,1,0
36.6242,30.8282,4.4,21.9,1,0
39.0945,29.0447,4.0,10.2,1,0
37.47,26.99,4.4,12.0,1,0
37.9427,32.496,4.7,6.7,-1,0
37.9422,32.5197,4.4,2.0,-1,0
35.4798,29.9272,4.3,17.7,1,0
38.6743,26.3498,4.0,17.5,1,0
38.48,26.29,4.2,14.0,1,0
35.213,28.4372,4.3,62.0,1,0
40.33,27.41,4.4,17.0,1,0
35.908,26.6843,4.1,85.1,1,0
40.3678,28.2772,4.3,10.0,1,0
39.6025,39.758,5.0,3.3,0,0
36.08,29.67,4.5,12.0,1,0
37.555,35.6842,4.7,6.4,0,0
35.7387,43.2763,5.3,31.7,-1,-1
35.39,28.51,4.0,33.0,1,0
37.9505,29.3857,4.0,5.0,1,0
38.2385,38.7603,4.5,5.0,0,0
38.9332,43.9187,4.0,2.9,0,0
35.97,30.05,4.3,12.0,1,0
37.65,26.75,4.9,11.0,1,0
35.0672,28.3258,4.1,83.5,1,0
35.0673,28.3753,5.7,41.0,1,-1
35.23,28.55,4.1,32.0,1,0
35.26,28.51,4.4,40.0,1,0
35.16,28.46,4.1,71.0,1,0
35.25,28.44,4.7,73.0,1,0
36.0625,36.014,4.5,8.6,0,0
36.01,29.11,4.5,20.0,1,0
38.6163,42.6458,4.0,9.2,0,0
35.87,26.98,4.7,89.0,1,0
39.2955,27.9332,4.1,6.0,1,0
40.3755,40.5307,4.2,10.1,0,0
37.6407,27.9777,4.0,23.9,1,0
35.0,28.94,4.0,16.0,1,0
40.838,31.0565,4.0,8.9,1,0
39.0287,41.8823,4.3,5.0,0,0
36.68,26.66,4.2,8.0,1,0
36.5693,42.2993,4.0,8.0,0,0
39.1093,29.0405,5.0,7.6,1,0
40.4798,42.3197,4.4,5.0,0,0
35.528,28.0903,4.8,55.5,1,0
40.7853,27.7643,4.1,16.5,1,0
38.8278,31.4022,4.0,3.4,1,0
37.0867,36.3592,4.5,13.9,0,0
35.7458,26.1995,5.1,42.5,1,0
40.2715,32.1437,4.0,5.0,-1,0
37.8492,27.6075,4.2,7.9,1,0
35.1572,27.5337,4.2,2.6,1,0
37.8092,29.1963,4.0,7.2,1,0
36.1908,44.5977,4.0,5.0,-1,0
36.7167,28.1352,4.1,73.4,1,0
38.828,35.5577,4.9,5.0,4,0
40.7808,31.9237,4.1,6.2,1,0
36.9352,28.1062,4.0,67.3,1,0
36.32,27.86,4.3,72.0,1,0
37.1065,30.3418,4.1,84.3,1,0
35.6143,27.8013,4.7,36.1,1,0
39.4457,33.0252,4.6,8.2,2,0
40.6307,29.0133,4.2,15.3,1,0
37.8957,44.89,4.2,17.4,0,0
38.9857,29.8647,4.6,5.4,1,0
36.6605,30.0755,4.2,62.6,1,0
39.4627,33.0425,4.5,4.0,2,0
39.55,39.85,4.1,5.0,0,0
40.0348,40.0032,4.7,5.0,0,0
35.8807,31.683,4.3,88.1,1,-1
39.7658,26.0303,4.1,9.0,1,0
39.4067,33.07,4.1,5.0,2,0
37.4535,38.558,4.3,10.8,0,0
37.5092,38.4985,5.1,5.7,0,0
36.2477,27.7073,4.1,68.6,1,0
37.6945,37.4878,4.4,5.0,0,0
35.6483,27.8563,4.5,24.9,1,0
37.673,43.9015,4.0,5.0,0,0
37.5737,44.042,4.0,9.7,0,0
39.7268,33.35,4.2,5.0,2,0
38.5385,43.119,4.5,9.8,0,0
38.7343,26.5443,4.0,10.0,1,0
35.7697,27.8812,5.0,46.7,1,0
40.3702,27.4412,4.2,12.1,1,0
35.7948,27.8798,6.4,30.9,1,-1
39.2832,41.7172,4.0,5.0,0,0
37.0478,29.1447,4.1,6.5,1,0
40.0073,27.7137,4.9,13.6,1,0
37.0398,29.146,4.4,5.0,1,0
37.6313,43.875,4.2,2.4,0,0
39.8955,41.8315,4.0,5.0,0,0
39.5187,37.4828,4.0,4.9,-1,0
37.617,43.9238,4.2,11.2,0,0
38.9095,41.3187,4.0,9.6,0,0
41.16,38.87,4.1,12.0,-1,0
35.56,27.25,4.1,10.0,1,0
35.08,27.41,4.3,65.0,1,0
39.65,38.98,4.0,5.0,0,0
40.1632,26.9182,4.0,9.7,1,0
40.18,26.92,4.3,10.0,1,0
36.9765,29.2135,4.1,5.0,1,0
36.19,27.5,4.3,20.0,1,0
40.5,27.8,4.0,10.0,1,0
37.0123,43.3233,4.3,8.2,0,0
37.8152,29.2462,4.8,5.0,1,0
35.805,28.4117,4.1,31.2,1,0
37.6558,26.7568,4.4,5.0,1,0
38.4747,44.9745,4.1,5.0,0,0
40.6077,34.7747,4.2,5.0,2,0
40.4132,34.4487,4.3,6.1,2,0
40.611,34.7645,4.5,8.5,2,0
39.0505,27.8315,4.2,13.4,1,0
39.4597,33.0087,5.0,11.9,2,0
36.9688,26.373,4.1,2.8,1,0
40.6162,29.0072,4.8,10.0,1,0
36.0575,27.3177,4.8,5.0,1,0
36.0867,27.2457,4.6,11.2,1,0
37.89,26.75,4.3,12.0,1,0
35.9845,31.569,4.1,10.2,1,0
39.4143,33.0655,4.1,5.0,2,0
40.2458,33.2002,4.9,5.0,2,0
36.105,40.9005,4.6,5.0,6,-1
36.5158,26.8425,4.0,121.4,1,0
39.5397,38.6157,4.0,5.0,0,0
35.0572,26.3118,4.1,64.2,1,0
35.4208,26.4907,4.0,81.9,1,0
38.9143,26.0565,4.1,8.6,1,0
40.55,34.76,4.1,7.0,2,0
38.8902,26.0143,4.7,12.0,1,0
37.9427,28.7658,4.3,5.0,1,0
38.61,26.95,4.3,12.0,1,0
39.3732,33.1643,4.0,5.0,2,0
37.5763,35.7345,4.1,5.0,0,0
40.008,38.9428,4.1,5.0,0,0
39.4602,33.026,4.7,7.5,2,0
39.4845,33.0078,4.2,7.0,2,0
39.418,33.0882,5.5,5.5,2,-1
37.5237,35.7263,4.1,4.0,0,0
39.409,33.0673,4.1,5.0,2,0
39.4232,33.0678,5.7,6.6,2,-1
36.5675,29.3025,4.1,12.3,1,0
38.83,33.05,4.8,5.0,2,0
38.7728,27.7105,4.2,14.2,1,0
37.0512,29.2327,4.2,5.6,1,0
37.0687,29.2175,4.5,6.7,1,0
38.9567,29.8345,4.1,5.4,1,0
37.023,29.2637,5.0,5.0,1,0
36.4185,29.5325,4.0,28.1,1,0
37.011,29.2273,4.0,3.9,1,0
38.29,26.46,4.0,7.0,1,0
37.1098,44.6052,4.5,5.0,0,0
